"","cruise","moc_id","date_time","STATION_NUMBER","net_number","depth_m","temp_DegC","sal"
"1058","tc-8604","TC8604_002_7","1986-06-25 00:24:01",2,7,44,25.52,34.83955
"1059","tc-8604","TC8604_002_7","1986-06-25 00:24:05",2,7,43,25.52,34.83986
"1060","tc-8604","TC8604_002_7","1986-06-25 00:24:09",2,7,44,25.52,34.83216
"1061","tc-8604","TC8604_002_7","1986-06-25 00:24:13",2,7,44,25.52,34.83955
"1062","tc-8604","TC8604_002_7","1986-06-25 00:24:17",2,7,43,25.52,34.83248
"1063","tc-8604","TC8604_002_7","1986-06-25 00:24:21",2,7,44,25.54,34.83164
"1064","tc-8604","TC8604_002_7","1986-06-25 00:24:25",2,7,44,25.52,34.83955
"1065","tc-8604","TC8604_002_7","1986-06-25 00:24:29",2,7,44,25.54,34.83164
"1066","tc-8604","TC8604_002_7","1986-06-25 00:24:33",2,7,44,25.54,34.83164
"1067","tc-8604","TC8604_002_7","1986-06-25 00:24:37",2,7,44,25.54,34.83164
"1068","tc-8604","TC8604_002_7","1986-06-25 00:24:41",2,7,44,25.54,34.83164
"1069","tc-8604","TC8604_002_7","1986-06-25 00:24:45",2,7,44,25.54,34.83164
"1070","tc-8604","TC8604_002_7","1986-06-25 00:24:49",2,7,44,25.55,34.83136
"1071","tc-8604","TC8604_002_7","1986-06-25 00:24:53",2,7,44,25.55,34.83136
"1072","tc-8604","TC8604_002_7","1986-06-25 00:24:57",2,7,43,25.56,34.82403
"1073","tc-8604","TC8604_002_7","1986-06-25 00:25:01",2,7,41,25.57,34.82439
"1074","tc-8604","TC8604_002_7","1986-06-25 00:25:05",2,7,41,25.58,34.82411
"1075","tc-8604","TC8604_002_7","1986-06-25 00:25:09",2,7,41,25.58,34.82411
"1076","tc-8604","TC8604_002_7","1986-06-25 00:25:13",2,7,41,25.58,34.82411
"1077","tc-8604","TC8604_002_7","1986-06-25 00:25:17",2,7,41,25.58,34.83149
"1078","tc-8604","TC8604_002_7","1986-06-25 00:25:21",2,7,41,25.58,34.81675
"1079","tc-8604","TC8604_002_7","1986-06-25 00:25:25",2,7,41,25.57,34.83176
"1080","tc-8604","TC8604_002_7","1986-06-25 00:25:29",2,7,41,25.57,34.83176
"1081","tc-8604","TC8604_002_7","1986-06-25 00:25:33",2,7,41,25.57,34.82439
"1082","tc-8604","TC8604_002_7","1986-06-25 00:25:37",2,7,42,25.57,34.82408
"1083","tc-8604","TC8604_002_7","1986-06-25 00:25:41",2,7,41,25.57,34.82439
"1084","tc-8604","TC8604_002_7","1986-06-25 00:25:45",2,7,42,25.57,34.82408
"1085","tc-8604","TC8604_002_7","1986-06-25 00:25:49",2,7,42,25.57,34.82408
"1086","tc-8604","TC8604_002_7","1986-06-25 00:25:53",2,7,42,25.56,34.82433
"1087","tc-8604","TC8604_002_7","1986-06-25 00:25:57",2,7,42,25.57,34.82408
"1088","tc-8604","TC8604_002_8","1986-06-25 00:26:01",2,8,42,25.56,34.82433
"1089","tc-8604","TC8604_002_8","1986-06-25 00:26:05",2,8,42,25.56,34.82433
"1090","tc-8604","TC8604_002_8","1986-06-25 00:26:09",2,8,41,25.56,34.82465
"1091","tc-8604","TC8604_002_8","1986-06-25 00:26:13",2,8,40,25.57,34.8247
"1092","tc-8604","TC8604_002_8","1986-06-25 00:26:17",2,8,40,25.58,34.82443
"1093","tc-8604","TC8604_002_8","1986-06-25 00:26:21",2,8,39,25.58,34.82474
"1094","tc-8604","TC8604_002_8","1986-06-25 00:26:25",2,8,40,25.58,34.82443
"1095","tc-8604","TC8604_002_8","1986-06-25 00:26:29",2,8,40,25.58,34.8318
"1096","tc-8604","TC8604_002_8","1986-06-25 00:26:33",2,8,40,25.57,34.8247
"1097","tc-8604","TC8604_002_8","1986-06-25 00:26:37",2,8,41,25.57,34.83176
"1098","tc-8604","TC8604_002_8","1986-06-25 00:26:41",2,8,40,25.57,34.8247
"1099","tc-8604","TC8604_002_8","1986-06-25 00:26:45",2,8,41,25.58,34.82411
"1100","tc-8604","TC8604_002_8","1986-06-25 00:26:49",2,8,41,25.58,34.82411
"1101","tc-8604","TC8604_002_8","1986-06-25 00:26:53",2,8,41,25.58,34.82411
"1102","tc-8604","TC8604_002_8","1986-06-25 00:26:57",2,8,41,25.57,34.82439
"1103","tc-8604","TC8604_002_8","1986-06-25 00:27:01",2,8,40,25.57,34.8247
"1104","tc-8604","TC8604_002_8","1986-06-25 00:27:05",2,8,40,25.58,34.82443
"1105","tc-8604","TC8604_002_8","1986-06-25 00:27:09",2,8,39,25.58,34.83211
"1106","tc-8604","TC8604_002_8","1986-06-25 00:27:13",2,8,38,25.58,34.82505
"1107","tc-8604","TC8604_002_8","1986-06-25 00:27:17",2,8,37,25.58,34.82536
"1108","tc-8604","TC8604_002_8","1986-06-25 00:27:21",2,8,37,25.58,34.82536
"1109","tc-8604","TC8604_002_8","1986-06-25 00:27:25",2,8,38,25.58,34.82505
"1110","tc-8604","TC8604_002_8","1986-06-25 00:27:29",2,8,37,25.58,34.82536
"1111","tc-8604","TC8604_002_8","1986-06-25 00:27:33",2,8,38,25.58,34.81768
"1112","tc-8604","TC8604_002_8","1986-06-25 00:27:37",2,8,38,25.58,34.82505
"1113","tc-8604","TC8604_002_8","1986-06-25 00:27:41",2,8,38,25.58,34.82505
"1114","tc-8604","TC8604_002_8","1986-06-25 00:27:45",2,8,38,25.58,34.82505
"1115","tc-8604","TC8604_002_8","1986-06-25 00:27:49",2,8,38,25.58,34.81768
"1116","tc-8604","TC8604_002_8","1986-06-25 00:27:53",2,8,38,25.58,34.82505
"1117","tc-8604","TC8604_002_8","1986-06-25 00:27:57",2,8,38,25.57,34.82533
"1118","tc-8604","TC8604_002_8","1986-06-25 00:28:01",2,8,38,25.57,34.82533
"1119","tc-8604","TC8604_002_8","1986-06-25 00:28:05",2,8,38,25.57,34.82533
"1120","tc-8604","TC8604_002_8","1986-06-25 00:28:09",2,8,38,25.57,34.82533
"1121","tc-8604","TC8604_002_8","1986-06-25 00:28:13",2,8,39,25.57,34.82501
"1122","tc-8604","TC8604_002_8","1986-06-25 00:28:17",2,8,38,25.58,34.82505
"1123","tc-8604","TC8604_002_8","1986-06-25 00:28:21",2,8,39,25.57,34.82501
"1124","tc-8604","TC8604_002_8","1986-06-25 00:28:25",2,8,39,25.57,34.82501
"1125","tc-8604","TC8604_002_8","1986-06-25 00:28:29",2,8,39,25.57,34.82501
"1126","tc-8604","TC8604_002_8","1986-06-25 00:28:33",2,8,38,25.57,34.82533
"1127","tc-8604","TC8604_002_8","1986-06-25 00:28:37",2,8,37,25.57,34.82563
"1128","tc-8604","TC8604_002_8","1986-06-25 00:28:41",2,8,36,25.57,34.83332
"1129","tc-8604","TC8604_002_8","1986-06-25 00:28:45",2,8,36,25.58,34.82567
"1130","tc-8604","TC8604_002_8","1986-06-25 00:28:49",2,8,36,25.58,34.81831
"1131","tc-8604","TC8604_002_8","1986-06-25 00:28:53",2,8,36,25.58,34.82567
"1132","tc-8604","TC8604_002_8","1986-06-25 00:28:57",2,8,36,25.58,34.82567
"1133","tc-8604","TC8604_002_8","1986-06-25 00:29:01",2,8,36,25.58,34.82567
"1134","tc-8604","TC8604_002_8","1986-06-25 00:29:05",2,8,37,25.58,34.82536
"1135","tc-8604","TC8604_002_8","1986-06-25 00:29:09",2,8,37,25.58,34.81799
"1136","tc-8604","TC8604_002_8","1986-06-25 00:29:13",2,8,37,25.58,34.81799
"1137","tc-8604","TC8604_002_8","1986-06-25 00:29:17",2,8,37,25.58,34.82536
"1138","tc-8604","TC8604_002_8","1986-06-25 00:29:21",2,8,37,25.57,34.82563
"1139","tc-8604","TC8604_002_8","1986-06-25 00:29:25",2,8,37,25.58,34.81799
"1140","tc-8604","TC8604_002_8","1986-06-25 00:29:29",2,8,37,25.58,34.81799
"1141","tc-8604","TC8604_002_8","1986-06-25 00:29:33",2,8,37,25.58,34.82536
"1142","tc-8604","TC8604_002_8","1986-06-25 00:29:37",2,8,37,25.58,34.82536
"1143","tc-8604","TC8604_002_8","1986-06-25 00:29:41",2,8,36,25.58,34.81831
"1144","tc-8604","TC8604_002_8","1986-06-25 00:29:45",2,8,36,25.59,34.82541
"1145","tc-8604","TC8604_002_8","1986-06-25 00:29:49",2,8,34,25.59,34.82604
"1146","tc-8604","TC8604_002_8","1986-06-25 00:29:53",2,8,34,25.59,34.81867
"1147","tc-8604","TC8604_002_8","1986-06-25 00:29:57",2,8,34,25.59,34.81867
"1148","tc-8604","TC8604_002_8","1986-06-25 00:30:01",2,8,34,25.59,34.82604
"1149","tc-8604","TC8604_002_8","1986-06-25 00:30:05",2,8,35,25.59,34.81835
"1150","tc-8604","TC8604_002_8","1986-06-25 00:30:09",2,8,35,25.59,34.81835
"1151","tc-8604","TC8604_002_8","1986-06-25 00:30:13",2,8,35,25.59,34.81835
"1152","tc-8604","TC8604_002_8","1986-06-25 00:30:17",2,8,35,25.59,34.81835
"1153","tc-8604","TC8604_002_8","1986-06-25 00:30:21",2,8,35,25.59,34.81835
"1154","tc-8604","TC8604_002_8","1986-06-25 00:30:25",2,8,35,25.59,34.81835
"1155","tc-8604","TC8604_002_8","1986-06-25 00:30:29",2,8,36,25.59,34.81804
"1156","tc-8604","TC8604_002_8","1986-06-25 00:30:33",2,8,36,25.58,34.82567
"1157","tc-8604","TC8604_002_8","1986-06-25 00:30:37",2,8,36,25.58,34.82567
"1158","tc-8604","TC8604_002_8","1986-06-25 00:30:41",2,8,36,25.58,34.82567
"1159","tc-8604","TC8604_002_8","1986-06-25 00:30:45",2,8,35,25.58,34.82599
"1160","tc-8604","TC8604_002_8","1986-06-25 00:30:49",2,8,36,25.58,34.82567
"1161","tc-8604","TC8604_002_8","1986-06-25 00:30:53",2,8,36,25.58,34.81831
"1162","tc-8604","TC8604_002_8","1986-06-25 00:30:57",2,8,36,25.58,34.82567
"1163","tc-8604","TC8604_002_8","1986-06-25 00:31:01",2,8,36,25.58,34.82567
"1164","tc-8604","TC8604_002_8","1986-06-25 00:31:05",2,8,36,25.58,34.81831
"1165","tc-8604","TC8604_002_8","1986-06-25 00:31:09",2,8,36,25.59,34.81804
"1166","tc-8604","TC8604_002_8","1986-06-25 00:31:13",2,8,36,25.58,34.82567
"1167","tc-8604","TC8604_002_8","1986-06-25 00:31:17",2,8,36,25.58,34.82567
"1168","tc-8604","TC8604_002_8","1986-06-25 00:31:21",2,8,36,25.58,34.81831
"1169","tc-8604","TC8604_002_8","1986-06-25 00:31:25",2,8,35,25.58,34.82599
"1170","tc-8604","TC8604_002_8","1986-06-25 00:31:29",2,8,34,25.59,34.81867
"1171","tc-8604","TC8604_002_8","1986-06-25 00:31:33",2,8,33,25.59,34.83372
"1172","tc-8604","TC8604_002_8","1986-06-25 00:31:37",2,8,33,25.62,34.82555
"1173","tc-8604","TC8604_002_8","1986-06-25 00:31:41",2,8,33,25.63,34.83265
"1174","tc-8604","TC8604_002_8","1986-06-25 00:31:45",2,8,33,25.63,34.82528
"1175","tc-8604","TC8604_002_8","1986-06-25 00:31:49",2,8,33,25.62,34.83292
"1176","tc-8604","TC8604_002_8","1986-06-25 00:31:53",2,8,33,25.63,34.82528
"1177","tc-8604","TC8604_002_8","1986-06-25 00:31:57",2,8,33,25.63,34.83265
"1178","tc-8604","TC8604_002_8","1986-06-25 00:32:01",2,8,33,25.62,34.82555
"1179","tc-8604","TC8604_002_8","1986-06-25 00:32:05",2,8,33,25.63,34.82528
"1180","tc-8604","TC8604_002_8","1986-06-25 00:32:09",2,8,34,25.62,34.82524
"1181","tc-8604","TC8604_002_8","1986-06-25 00:32:13",2,8,33,25.63,34.83265
"1182","tc-8604","TC8604_002_8","1986-06-25 00:32:17",2,8,33,25.62,34.83292
"1183","tc-8604","TC8604_002_8","1986-06-25 00:32:21",2,8,34,25.63,34.82497
"1184","tc-8604","TC8604_002_8","1986-06-25 00:32:25",2,8,33,25.62,34.82555
"1185","tc-8604","TC8604_002_8","1986-06-25 00:32:29",2,8,32,25.62,34.82586
"1186","tc-8604","TC8604_002_8","1986-06-25 00:32:33",2,8,31,25.65,34.81801
"1187","tc-8604","TC8604_002_8","1986-06-25 00:32:37",2,8,30,25.65,34.82568
"1188","tc-8604","TC8604_002_8","1986-06-25 00:32:41",2,8,30,25.65,34.82568
"1189","tc-8604","TC8604_002_8","1986-06-25 00:32:45",2,8,29,25.65,34.82599
"1190","tc-8604","TC8604_002_8","1986-06-25 00:32:49",2,8,29,25.65,34.82599
"1191","tc-8604","TC8604_002_8","1986-06-25 00:32:53",2,8,29,25.65,34.81864
"1192","tc-8604","TC8604_002_8","1986-06-25 00:32:57",2,8,30,25.65,34.81832
"1193","tc-8604","TC8604_002_8","1986-06-25 00:33:01",2,8,29,25.65,34.82599
"1194","tc-8604","TC8604_002_8","1986-06-25 00:33:05",2,8,29,25.65,34.81864
"1195","tc-8604","TC8604_002_8","1986-06-25 00:33:09",2,8,29,25.65,34.81864
"1196","tc-8604","TC8604_002_8","1986-06-25 00:33:13",2,8,29,25.63,34.82653
"1197","tc-8604","TC8604_002_8","1986-06-25 00:33:17",2,8,29,25.63,34.8339
"1198","tc-8604","TC8604_002_8","1986-06-25 00:33:21",2,8,29,25.63,34.82653
"1199","tc-8604","TC8604_002_8","1986-06-25 00:33:25",2,8,29,25.65,34.82599
"1200","tc-8604","TC8604_002_8","1986-06-25 00:33:29",2,8,29,25.65,34.81864
"1201","tc-8604","TC8604_002_8","1986-06-25 00:33:33",2,8,29,25.65,34.81864
"1202","tc-8604","TC8604_002_8","1986-06-25 00:33:37",2,8,29,25.63,34.8339
"1203","tc-8604","TC8604_002_8","1986-06-25 00:33:41",2,8,29,25.63,34.82653
"1204","tc-8604","TC8604_002_8","1986-06-25 00:33:45",2,8,29,25.63,34.8339
"1205","tc-8604","TC8604_002_8","1986-06-25 00:33:49",2,8,29,25.63,34.82653
"1206","tc-8604","TC8604_002_8","1986-06-25 00:33:53",2,8,29,25.61,34.82706
"1207","tc-8604","TC8604_002_8","1986-06-25 00:33:57",2,8,29,25.62,34.82679
"1208","tc-8604","TC8604_002_8","1986-06-25 00:34:01",2,8,29,25.6,34.8347
"1209","tc-8604","TC8604_002_8","1986-06-25 00:34:05",2,8,29,25.63,34.82653
"1210","tc-8604","TC8604_002_8","1986-06-25 00:34:09",2,8,29,25.61,34.82706
"1211","tc-8604","TC8604_002_8","1986-06-25 00:34:13",2,8,29,25.62,34.81943
"1212","tc-8604","TC8604_002_8","1986-06-25 00:34:17",2,8,29,25.62,34.82679
"1213","tc-8604","TC8604_002_8","1986-06-25 00:34:21",2,8,29,25.61,34.82706
"1214","tc-8604","TC8604_002_8","1986-06-25 00:34:25",2,8,28,25.62,34.8271
"1215","tc-8604","TC8604_002_8","1986-06-25 00:34:29",2,8,27,25.63,34.83452
"1216","tc-8604","TC8604_002_8","1986-06-25 00:34:33",2,8,26,25.65,34.81957
"1217","tc-8604","TC8604_002_8","1986-06-25 00:34:37",2,8,26,25.65,34.82693
"1218","tc-8604","TC8604_002_8","1986-06-25 00:34:41",2,8,26,25.65,34.82693
"1219","tc-8604","TC8604_002_8","1986-06-25 00:34:45",2,8,26,25.65,34.82693
"1220","tc-8604","TC8604_002_8","1986-06-25 00:34:49",2,8,26,25.65,34.81957
"1221","tc-8604","TC8604_002_8","1986-06-25 00:34:53",2,8,26,25.65,34.82693
"1222","tc-8604","TC8604_002_8","1986-06-25 00:34:57",2,8,26,25.65,34.81957
"1223","tc-8604","TC8604_002_8","1986-06-25 00:35:01",2,8,26,25.65,34.82693
"1224","tc-8604","TC8604_002_8","1986-06-25 00:35:05",2,8,26,25.65,34.82693
"1225","tc-8604","TC8604_002_8","1986-06-25 00:35:09",2,8,26,25.65,34.8343
"1226","tc-8604","TC8604_002_8","1986-06-25 00:35:13",2,8,26,25.66,34.82667
"1227","tc-8604","TC8604_002_8","1986-06-25 00:35:17",2,8,26,25.66,34.82667
"1228","tc-8604","TC8604_002_8","1986-06-25 00:35:21",2,8,26,25.66,34.82667
"1229","tc-8604","TC8604_002_8","1986-06-25 00:35:25",2,8,26,25.66,34.8193
"1230","tc-8604","TC8604_002_8","1986-06-25 00:35:29",2,8,25,25.65,34.82725
"1231","tc-8604","TC8604_002_8","1986-06-25 00:35:33",2,8,26,25.66,34.82667
"1232","tc-8604","TC8604_002_8","1986-06-25 00:35:37",2,8,26,25.65,34.82693
"1233","tc-8604","TC8604_002_8","1986-06-25 00:35:41",2,8,26,25.65,34.82693
"1234","tc-8604","TC8604_002_8","1986-06-25 00:35:45",2,8,25,25.66,34.83434
"1235","tc-8604","TC8604_002_8","1986-06-25 00:35:49",2,8,26,25.66,34.8193
"1236","tc-8604","TC8604_002_8","1986-06-25 00:35:53",2,8,26,25.66,34.82667
"1237","tc-8604","TC8604_002_8","1986-06-25 00:35:57",2,8,25,25.66,34.82697
"1238","tc-8604","TC8604_002_8","1986-06-25 00:36:01",2,8,26,25.67,34.8264
"1239","tc-8604","TC8604_002_8","1986-06-25 00:36:05",2,8,26,25.67,34.8264
"1240","tc-8604","TC8604_002_8","1986-06-25 00:36:09",2,8,26,25.67,34.83376
"1241","tc-8604","TC8604_002_8","1986-06-25 00:36:13",2,8,25,25.68,34.83382
"1242","tc-8604","TC8604_002_8","1986-06-25 00:36:17",2,8,26,25.69,34.82588
"1243","tc-8604","TC8604_002_8","1986-06-25 00:36:21",2,8,25,25.69,34.83355
"1244","tc-8604","TC8604_002_8","1986-06-25 00:36:25",2,8,24,25.71,34.83333
"1245","tc-8604","TC8604_002_8","1986-06-25 00:36:29",2,8,23,25.75,34.8326
"1246","tc-8604","TC8604_002_8","1986-06-25 00:36:33",2,8,22,25.75,34.8329
"1247","tc-8604","TC8604_002_8","1986-06-25 00:36:37",2,8,22,25.75,34.8329
"1248","tc-8604","TC8604_002_8","1986-06-25 00:36:41",2,8,22,25.75,34.8329
"1249","tc-8604","TC8604_002_8","1986-06-25 00:36:45",2,8,22,25.75,34.82554
"1250","tc-8604","TC8604_002_8","1986-06-25 00:36:49",2,8,22,25.75,34.82554
"1251","tc-8604","TC8604_002_8","1986-06-25 00:36:53",2,8,22,25.75,34.82554
"1252","tc-8604","TC8604_002_8","1986-06-25 00:36:57",2,8,22,25.75,34.82554
"1253","tc-8604","TC8604_002_8","1986-06-25 00:37:01",2,8,22,25.75,34.82554
"1254","tc-8604","TC8604_002_8","1986-06-25 00:37:05",2,8,22,25.74,34.83317
"1255","tc-8604","TC8604_002_8","1986-06-25 00:37:09",2,8,22,25.75,34.81819
"1256","tc-8604","TC8604_002_8","1986-06-25 00:37:13",2,8,22,25.74,34.83317
"1257","tc-8604","TC8604_002_8","1986-06-25 00:37:17",2,8,21,25.74,34.82612
"1258","tc-8604","TC8604_002_8","1986-06-25 00:37:21",2,8,20,25.74,34.82643
"1259","tc-8604","TC8604_002_8","1986-06-25 00:37:25",2,8,19,25.74,34.82674
"1260","tc-8604","TC8604_002_8","1986-06-25 00:37:29",2,8,19,25.75,34.81912
"1261","tc-8604","TC8604_002_8","1986-06-25 00:37:33",2,8,19,25.75,34.81912
"1262","tc-8604","TC8604_002_8","1986-06-25 00:37:37",2,8,19,25.75,34.81912
"1263","tc-8604","TC8604_002_8","1986-06-25 00:37:41",2,8,19,25.75,34.82647
"1264","tc-8604","TC8604_002_8","1986-06-25 00:37:45",2,8,19,25.74,34.81938
"1265","tc-8604","TC8604_002_8","1986-06-25 00:37:49",2,8,19,25.74,34.82674
"1266","tc-8604","TC8604_002_9","1986-06-25 00:37:53",2,9,19,25.74,34.82674
"1267","tc-8604","TC8604_002_9","1986-06-25 00:37:57",2,9,19,25.75,34.81912
"1268","tc-8604","TC8604_002_9","1986-06-25 00:38:01",2,9,19,25.75,34.81912
"1269","tc-8604","TC8604_002_9","1986-06-25 00:38:05",2,9,19,25.75,34.82647
"1270","tc-8604","TC8604_002_9","1986-06-25 00:38:09",2,9,19,25.75,34.81912
"1271","tc-8604","TC8604_002_9","1986-06-25 00:38:13",2,9,19,25.75,34.82647
"1272","tc-8604","TC8604_002_9","1986-06-25 00:38:17",2,9,19,25.75,34.81912
"1273","tc-8604","TC8604_002_9","1986-06-25 00:38:21",2,9,19,25.75,34.81912
"1274","tc-8604","TC8604_002_9","1986-06-25 00:38:25",2,9,19,25.75,34.81912
"1275","tc-8604","TC8604_002_9","1986-06-25 00:38:29",2,9,19,25.75,34.81912
"1276","tc-8604","TC8604_002_9","1986-06-25 00:38:33",2,9,19,25.75,34.81912
"1277","tc-8604","TC8604_002_9","1986-06-25 00:38:37",2,9,19,25.75,34.81912
"1278","tc-8604","TC8604_002_9","1986-06-25 00:38:41",2,9,19,25.75,34.81912
"1279","tc-8604","TC8604_002_9","1986-06-25 00:38:45",2,9,19,25.75,34.82647
"1280","tc-8604","TC8604_002_9","1986-06-25 00:38:49",2,9,19,25.75,34.81912
"1281","tc-8604","TC8604_002_9","1986-06-25 00:38:53",2,9,19,25.75,34.81912
"1282","tc-8604","TC8604_002_9","1986-06-25 00:38:57",2,9,19,25.74,34.82674
"1283","tc-8604","TC8604_002_9","1986-06-25 00:39:01",2,9,19,25.75,34.82647
"1284","tc-8604","TC8604_002_9","1986-06-25 00:39:05",2,9,19,25.75,34.81912
"1285","tc-8604","TC8604_002_9","1986-06-25 00:39:09",2,9,19,25.74,34.81938
"1286","tc-8604","TC8604_002_9","1986-06-25 00:39:13",2,9,19,25.74,34.82674
"1287","tc-8604","TC8604_002_9","1986-06-25 00:39:17",2,9,19,25.74,34.82674
"1288","tc-8604","TC8604_002_9","1986-06-25 00:39:21",2,9,18,25.75,34.82678
"1289","tc-8604","TC8604_002_9","1986-06-25 00:39:25",2,9,17,25.75,34.8271
"1290","tc-8604","TC8604_002_9","1986-06-25 00:39:29",2,9,15,25.76,34.82745
"1291","tc-8604","TC8604_002_9","1986-06-25 00:39:33",2,9,15,25.77,34.81984
"1292","tc-8604","TC8604_002_9","1986-06-25 00:39:37",2,9,15,25.76,34.8201
"1293","tc-8604","TC8604_002_9","1986-06-25 00:39:41",2,9,16,25.76,34.81979
"1294","tc-8604","TC8604_002_9","1986-06-25 00:39:45",2,9,16,25.76,34.81979
"1295","tc-8604","TC8604_002_9","1986-06-25 00:39:49",2,9,16,25.76,34.81979
"1296","tc-8604","TC8604_002_9","1986-06-25 00:39:53",2,9,16,25.76,34.81979
"1297","tc-8604","TC8604_002_9","1986-06-25 00:39:57",2,9,16,25.75,34.82741
"1298","tc-8604","TC8604_002_9","1986-06-25 00:40:01",2,9,16,25.75,34.82741
"1299","tc-8604","TC8604_002_9","1986-06-25 00:40:05",2,9,16,25.76,34.81979
"1300","tc-8604","TC8604_002_9","1986-06-25 00:40:09",2,9,16,25.76,34.82714
"1301","tc-8604","TC8604_002_9","1986-06-25 00:40:13",2,9,16,25.76,34.81243
"1302","tc-8604","TC8604_002_9","1986-06-25 00:40:17",2,9,16,25.75,34.82741
"1303","tc-8604","TC8604_002_9","1986-06-25 00:40:21",2,9,16,25.75,34.82741
"1304","tc-8604","TC8604_002_9","1986-06-25 00:40:25",2,9,16,25.75,34.82005
"1305","tc-8604","TC8604_002_9","1986-06-25 00:40:29",2,9,17,25.75,34.8271
"1306","tc-8604","TC8604_002_9","1986-06-25 00:40:33",2,9,17,25.75,34.8271
"1307","tc-8604","TC8604_002_9","1986-06-25 00:40:37",2,9,16,25.75,34.82005
"1308","tc-8604","TC8604_002_9","1986-06-25 00:40:41",2,9,17,25.75,34.8271
"1309","tc-8604","TC8604_002_9","1986-06-25 00:40:45",2,9,17,25.75,34.8271
"1310","tc-8604","TC8604_002_9","1986-06-25 00:40:49",2,9,16,25.75,34.82741
"1311","tc-8604","TC8604_002_9","1986-06-25 00:40:53",2,9,16,25.75,34.82741
"1312","tc-8604","TC8604_002_9","1986-06-25 00:40:57",2,9,17,25.75,34.8271
"1313","tc-8604","TC8604_002_9","1986-06-25 00:41:01",2,9,16,25.76,34.81979
"1314","tc-8604","TC8604_002_9","1986-06-25 00:41:05",2,9,16,25.75,34.82741
"1315","tc-8604","TC8604_002_9","1986-06-25 00:41:09",2,9,17,25.75,34.8271
"1316","tc-8604","TC8604_002_9","1986-06-25 00:41:13",2,9,17,25.75,34.8271
"1317","tc-8604","TC8604_002_9","1986-06-25 00:41:17",2,9,16,25.76,34.81243
"1318","tc-8604","TC8604_002_9","1986-06-25 00:41:21",2,9,16,25.76,34.81243
"1319","tc-8604","TC8604_002_9","1986-06-25 00:41:25",2,9,16,25.75,34.82005
"1320","tc-8604","TC8604_002_9","1986-06-25 00:41:29",2,9,17,25.76,34.81211
"1321","tc-8604","TC8604_002_9","1986-06-25 00:41:33",2,9,16,25.75,34.82005
"1322","tc-8604","TC8604_002_9","1986-06-25 00:41:37",2,9,16,25.76,34.81979
"1323","tc-8604","TC8604_002_9","1986-06-25 00:41:41",2,9,16,25.76,34.81979
"1324","tc-8604","TC8604_002_9","1986-06-25 00:41:45",2,9,16,25.76,34.81979
"1325","tc-8604","TC8604_002_9","1986-06-25 00:41:49",2,9,16,25.77,34.81217
"1326","tc-8604","TC8604_002_9","1986-06-25 00:41:53",2,9,16,25.77,34.82689
"1327","tc-8604","TC8604_002_9","1986-06-25 00:41:57",2,9,16,25.77,34.81953
"1328","tc-8604","TC8604_002_9","1986-06-25 00:42:01",2,9,16,25.77,34.82689
"1329","tc-8604","TC8604_002_9","1986-06-25 00:42:05",2,9,16,25.77,34.82689
"1330","tc-8604","TC8604_002_9","1986-06-25 00:42:09",2,9,16,25.78,34.81927
"1331","tc-8604","TC8604_002_9","1986-06-25 00:42:13",2,9,16,25.78,34.81927
"1332","tc-8604","TC8604_002_9","1986-06-25 00:42:17",2,9,16,25.78,34.82662
"1333","tc-8604","TC8604_002_9","1986-06-25 00:42:21",2,9,16,25.78,34.82662
"1334","tc-8604","TC8604_002_9","1986-06-25 00:42:25",2,9,16,25.79,34.81901
"1335","tc-8604","TC8604_002_9","1986-06-25 00:42:29",2,9,15,25.78,34.82694
"1336","tc-8604","TC8604_002_9","1986-06-25 00:42:33",2,9,14,25.8,34.81937
"1337","tc-8604","TC8604_002_9","1986-06-25 00:42:37",2,9,13,25.8,34.82705
"1338","tc-8604","TC8604_002_9","1986-06-25 00:42:41",2,9,12,25.81,34.81973
"1339","tc-8604","TC8604_002_9","1986-06-25 00:42:45",2,9,12,25.82,34.82684
"1340","tc-8604","TC8604_002_9","1986-06-25 00:42:49",2,9,12,25.82,34.82684
"1341","tc-8604","TC8604_002_9","1986-06-25 00:42:53",2,9,12,25.84,34.80425
"1342","tc-8604","TC8604_002_9","1986-06-25 00:42:57",2,9,12,25.82,34.81947
"1343","tc-8604","TC8604_002_9","1986-06-25 00:43:01",2,9,12,25.82,34.81947
"1344","tc-8604","TC8604_002_9","1986-06-25 00:43:05",2,9,12,25.84,34.80425
"1345","tc-8604","TC8604_002_9","1986-06-25 00:43:09",2,9,12,25.84,34.81161
"1346","tc-8604","TC8604_002_9","1986-06-25 00:43:13",2,9,12,25.84,34.80425
"1347","tc-8604","TC8604_002_9","1986-06-25 00:43:17",2,9,12,25.84,34.81161
"1348","tc-8604","TC8604_002_9","1986-06-25 00:43:21",2,9,12,25.84,34.81161
"1349","tc-8604","TC8604_002_9","1986-06-25 00:43:25",2,9,13,25.84,34.81866
"1350","tc-8604","TC8604_002_9","1986-06-25 00:43:29",2,9,13,25.84,34.81131
"1351","tc-8604","TC8604_002_9","1986-06-25 00:43:33",2,9,12,25.84,34.81161
"1352","tc-8604","TC8604_002_9","1986-06-25 00:43:37",2,9,12,25.84,34.81896
"1353","tc-8604","TC8604_002_9","1986-06-25 00:43:41",2,9,12,25.84,34.81896
